vessel_id,mmsi,vessel_name,flag_state,vessel_type,length_m,gross_ton,timestamp,date,lat,lon,lat_grid,lon_grid,speed_knots,heading_deg,nav_status,ais_gap_hours,label_suspicious
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-02 00:00:00,2023-08-02,20.1124,107.8603,20.0,107.75,9.61,60,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-02 02:10:54,2023-08-02,20.0491,107.6098,20.0,107.5,9.16,77,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-02 04:21:49,2023-08-02,20.0659,107.8386,20.0,107.75,8.12,92,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-02 06:32:43,2023-08-02,20.0064,107.7812,20.0,107.75,6.2,219,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-02 08:43:38,2023-08-02,20.2958,108.0662,20.25,108.0,5.47,355,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-02 10:54:32,2023-08-02,20.4566,107.6049,20.5,107.5,10.96,159,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-02 13:05:27,2023-08-02,20.3174,107.6949,20.25,107.75,3.68,68,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-02 15:16:21,2023-08-02,20.0776,107.8121,20.0,107.75,6.75,313,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-02 17:27:16,2023-08-02,19.9096,108.161,20.0,108.25,14.03,199,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-02 19:38:10,2023-08-02,20.097,107.8881,20.0,108.0,12.91,53,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-02 21:49:05,2023-08-02,19.7847,107.8119,19.75,107.75,8.64,90,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-03 00:00:00,2023-08-03,20.1695,108.0401,20.25,108.0,7.34,51,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-03 02:10:54,2023-08-03,19.9805,108.2906,20.0,108.25,7.17,190,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-03 04:21:49,2023-08-03,20.0239,107.9482,20.0,108.0,9.92,273,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-03 06:32:43,2023-08-03,20.1216,107.6378,20.0,107.75,11.08,30,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-03 08:43:38,2023-08-03,20.2326,107.8228,20.25,107.75,7.55,274,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-03 10:54:32,2023-08-03,20.2684,107.8386,20.25,107.75,8.13,55,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-03 13:05:27,2023-08-03,20.3025,108.1528,20.25,108.25,11.19,301,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-03 15:16:21,2023-08-03,20.0661,108.3991,20.0,108.5,11.48,246,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-03 17:27:16,2023-08-03,20.0359,108.5262,20.0,108.5,9.74,286,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-03 19:38:10,2023-08-03,19.8659,108.4307,19.75,108.5,10.38,100,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-03 21:49:05,2023-08-03,19.7667,108.6746,19.75,108.75,11.76,88,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-04 00:00:00,2023-08-04,19.9954,109.1696,20.0,109.25,8.27,227,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-04 02:10:54,2023-08-04,20.0309,109.2497,20.0,109.25,8.35,139,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-04 04:21:49,2023-08-04,20.1393,108.8219,20.25,108.75,9.01,69,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-04 06:32:43,2023-08-04,19.8638,108.5813,19.75,108.5,10.33,134,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-04 08:43:38,2023-08-04,19.824,108.7557,19.75,108.75,7.95,326,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-04 10:54:32,2023-08-04,20.0453,108.6959,20.0,108.75,3.61,38,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-04 13:05:27,2023-08-04,20.0904,108.1537,20.0,108.25,4.87,56,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-04 15:16:21,2023-08-04,19.9138,107.9018,20.0,108.0,7.14,27,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-04 17:27:16,2023-08-04,19.7054,107.5503,19.75,107.5,12.35,270,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-04 19:38:10,2023-08-04,19.5697,106.9926,19.5,107.0,7.6,117,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-04 21:49:05,2023-08-04,19.3448,106.7713,19.25,106.75,10.28,175,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-05 00:00:00,2023-08-05,19.2552,106.4832,19.25,106.5,9.62,220,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-05 02:10:54,2023-08-05,19.4852,106.6174,19.5,106.5,2.37,356,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-05 04:21:49,2023-08-05,19.2622,106.6293,19.25,106.75,7.89,272,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-05 06:32:43,2023-08-05,19.1967,106.3836,19.25,106.5,4.99,236,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-05 08:43:38,2023-08-05,19.5983,106.3904,19.5,106.5,10.11,325,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-05 10:54:32,2023-08-05,19.5995,106.4019,19.5,106.5,8.34,188,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-05 13:05:27,2023-08-05,19.3754,106.0233,19.5,106.0,9.47,263,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-05 15:16:21,2023-08-05,19.413,106.2579,19.5,106.25,10.34,158,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-05 17:27:16,2023-08-05,19.2513,106.541,19.25,106.5,10.41,63,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-05 19:38:10,2023-08-05,19.3894,107.1034,19.5,107.0,13.61,257,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-05 21:49:05,2023-08-05,19.5274,107.2447,19.5,107.25,11.2,129,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-06 00:00:00,2023-08-06,19.4106,107.1022,19.5,107.0,10.18,137,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-06 02:10:54,2023-08-06,19.2393,107.2504,19.25,107.25,8.89,16,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-06 04:21:49,2023-08-06,19.0681,107.2569,19.0,107.25,11.76,130,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-06 06:32:43,2023-08-06,19.0846,107.2785,19.0,107.25,9.32,334,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-06 08:43:38,2023-08-06,19.1764,107.1958,19.25,107.25,9.38,146,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-06 10:54:32,2023-08-06,18.9666,106.996,19.0,107.0,6.82,173,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-06 13:05:27,2023-08-06,19.0606,107.0361,19.0,107.0,8.16,100,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-06 15:16:21,2023-08-06,19.1987,107.1308,19.25,107.25,7.78,57,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-06 17:27:16,2023-08-06,18.9917,106.9259,19.0,107.0,4.83,99,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-06 19:38:10,2023-08-06,19.0198,106.7103,19.0,106.75,7.26,229,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-06 21:49:05,2023-08-06,18.9943,106.9713,19.0,107.0,10.82,275,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-07 00:00:00,2023-08-07,18.9833,107.2877,19.0,107.25,3.47,349,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-07 02:10:54,2023-08-07,19.3588,107.4608,19.25,107.5,8.76,230,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-07 04:21:49,2023-08-07,19.1805,107.3513,19.25,107.25,10.02,203,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-07 06:32:43,2023-08-07,19.3069,107.5184,19.25,107.5,6.68,124,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-07 08:43:38,2023-08-07,19.1209,107.5672,19.0,107.5,10.42,330,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-07 10:54:32,2023-08-07,19.1216,107.9376,19.0,108.0,8.58,250,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-07 13:05:27,2023-08-07,19.1214,108.1052,19.0,108.0,11.55,15,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-07 15:16:21,2023-08-07,18.8516,107.8257,18.75,107.75,7.72,284,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-07 17:27:16,2023-08-07,19.4834,107.7604,19.5,107.75,8.2,350,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-07 19:38:10,2023-08-07,19.607,108.0046,19.5,108.0,8.92,37,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-07 21:49:05,2023-08-07,19.8399,107.7061,19.75,107.75,6.58,181,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-08 00:00:00,2023-08-08,20.0724,107.7088,20.0,107.75,5.34,335,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-08 02:10:54,2023-08-08,19.8079,107.5061,19.75,107.5,8.51,34,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-08 04:21:49,2023-08-08,19.9014,107.4238,20.0,107.5,9.46,126,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-08 06:32:43,2023-08-08,19.814,107.7298,19.75,107.75,14.88,130,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-08 08:43:38,2023-08-08,19.7354,107.8498,19.75,107.75,9.5,325,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-08 10:54:32,2023-08-08,19.7632,108.0131,19.75,108.0,9.7,16,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-08 13:05:27,2023-08-08,19.669,108.3422,19.75,108.25,9.0,311,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-08 15:16:21,2023-08-08,19.592,108.953,19.5,109.0,8.21,166,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-08 17:27:16,2023-08-08,19.643,108.9969,19.75,109.0,8.18,136,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-08 19:38:10,2023-08-08,19.7327,108.7857,19.75,108.75,9.99,169,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-08 21:49:05,2023-08-08,19.3811,108.4611,19.5,108.5,13.06,156,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-09 00:00:00,2023-08-09,19.1298,107.9712,19.25,108.0,5.42,18,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-09 02:10:54,2023-08-09,19.4778,107.5232,19.5,107.5,6.11,263,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-09 04:21:49,2023-08-09,19.1862,107.4547,19.25,107.5,7.41,202,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-09 06:32:43,2023-08-09,19.09,107.9187,19.0,108.0,5.5,242,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-09 08:43:38,2023-08-09,19.0696,108.0033,19.0,108.0,6.05,263,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-09 10:54:32,2023-08-09,19.1669,107.9034,19.25,108.0,9.44,217,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-09 13:05:27,2023-08-09,19.1453,107.3908,19.25,107.5,11.77,88,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-09 15:16:21,2023-08-09,19.5594,107.3466,19.5,107.25,6.26,130,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-09 17:27:16,2023-08-09,19.8606,107.8192,19.75,107.75,8.08,343,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-09 19:38:10,2023-08-09,19.8169,107.7992,19.75,107.75,4.31,133,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-09 21:49:05,2023-08-09,19.7587,108.2279,19.75,108.25,8.08,218,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-10 00:00:00,2023-08-10,19.5507,108.3521,19.5,108.25,6.83,272,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-10 02:10:54,2023-08-10,19.5374,108.0349,19.5,108.0,5.91,273,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-10 04:21:49,2023-08-10,19.6849,108.0638,19.75,108.0,6.56,352,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-10 06:32:43,2023-08-10,19.7088,107.9121,19.75,108.0,6.54,243,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-10 08:43:38,2023-08-10,19.9416,108.1078,20.0,108.0,8.45,230,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-10 10:54:32,2023-08-10,19.9705,108.1057,20.0,108.0,9.72,7,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-10 13:05:27,2023-08-10,19.8106,108.3213,19.75,108.25,9.38,123,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-10 15:16:21,2023-08-10,19.758,108.1994,19.75,108.25,10.6,75,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-10 17:27:16,2023-08-10,19.7279,108.0246,19.75,108.0,7.54,257,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-10 19:38:10,2023-08-10,19.8817,107.622,20.0,107.5,7.61,275,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-10 21:49:05,2023-08-10,20.0958,107.5799,20.0,107.5,9.18,318,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-11 00:00:00,2023-08-11,20.3132,107.803,20.25,107.75,7.4,300,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-11 02:10:54,2023-08-11,20.2871,108.0292,20.25,108.0,10.85,353,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-11 04:21:49,2023-08-11,20.2695,108.0158,20.25,108.0,9.17,156,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-11 06:32:43,2023-08-11,20.5429,108.2827,20.5,108.25,10.23,246,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-11 08:43:38,2023-08-11,20.3271,108.214,20.25,108.25,7.94,245,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-11 10:54:32,2023-08-11,20.6108,108.1543,20.5,108.25,11.63,140,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-11 13:05:27,2023-08-11,20.4967,108.0316,20.5,108.0,9.7,348,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-11 15:16:21,2023-08-11,20.8103,107.9786,20.75,108.0,2.09,129,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-11 17:27:16,2023-08-11,20.4975,108.0531,20.5,108.0,4.81,119,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-11 19:38:10,2023-08-11,20.3244,108.0562,20.25,108.0,2.38,45,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-11 21:49:05,2023-08-11,20.2484,107.765,20.25,107.75,4.75,129,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-22 00:00:00,2023-08-22,2.9281,114.7099,3.0,114.75,10.84,151,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-22 02:10:54,2023-08-22,2.8729,114.5287,2.75,114.5,11.48,308,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-22 04:21:49,2023-08-22,2.9364,114.3577,3.0,114.25,7.46,38,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-22 06:32:43,2023-08-22,2.7891,114.8633,2.75,114.75,8.51,277,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-22 08:43:38,2023-08-22,2.8207,115.0436,2.75,115.0,5.46,143,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-22 10:54:32,2023-08-22,3.04,114.8916,3.0,115.0,13.08,311,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-22 13:05:27,2023-08-22,2.9774,115.151,3.0,115.25,2.26,70,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-22 15:16:21,2023-08-22,2.7424,115.0776,2.75,115.0,3.42,136,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-22 17:27:16,2023-08-22,2.8626,115.1559,2.75,115.25,6.02,83,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-22 19:38:10,2023-08-22,2.8594,115.3575,2.75,115.25,3.24,308,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-22 21:49:05,2023-08-22,2.6047,115.2737,2.5,115.25,8.56,171,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-23 00:00:00,2023-08-23,2.593,115.496,2.5,115.5,9.69,230,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-23 02:10:54,2023-08-23,2.7323,115.1486,2.75,115.25,8.86,135,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-23 04:21:49,2023-08-23,2.6709,115.5141,2.75,115.5,8.94,136,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-23 06:32:43,2023-08-23,2.5371,115.7272,2.5,115.75,9.91,53,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-23 08:43:38,2023-08-23,2.3727,115.6401,2.25,115.75,7.67,348,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-23 10:54:32,2023-08-23,2.6182,115.6909,2.5,115.75,10.32,190,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-23 13:05:27,2023-08-23,2.5196,115.7746,2.5,115.75,11.76,23,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-23 15:16:21,2023-08-23,2.4474,115.8034,2.5,115.75,5.09,222,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-23 17:27:16,2023-08-23,2.2942,115.7198,2.25,115.75,5.85,1,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-23 19:38:10,2023-08-23,2.5586,115.5103,2.5,115.5,10.47,64,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-23 21:49:05,2023-08-23,2.596,115.518,2.5,115.5,12.22,254,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-24 00:00:00,2023-08-24,2.1439,115.4689,2.25,115.5,5.8,294,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-24 02:10:54,2023-08-24,1.7516,115.1702,1.75,115.25,8.54,25,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-24 04:21:49,2023-08-24,1.6065,115.3944,1.5,115.5,7.97,323,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-24 06:32:43,2023-08-24,1.5416,115.3143,1.5,115.25,8.25,112,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-24 08:43:38,2023-08-24,1.4579,115.1015,1.5,115.0,10.97,209,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-24 10:54:32,2023-08-24,1.3331,115.0056,1.25,115.0,9.57,27,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-24 13:05:27,2023-08-24,1.3968,114.7823,1.5,114.75,10.39,87,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-24 15:16:21,2023-08-24,1.5044,114.8268,1.5,114.75,7.42,69,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-24 17:27:16,2023-08-24,1.423,114.7763,1.5,114.75,5.42,240,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-24 19:38:10,2023-08-24,1.4152,114.9993,1.5,115.0,10.69,257,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-24 21:49:05,2023-08-24,1.339,115.2654,1.25,115.25,13.26,286,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-25 00:00:00,2023-08-25,1.2757,115.4382,1.25,115.5,2.84,143,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-25 02:10:54,2023-08-25,1.0241,115.461,1.0,115.5,5.98,29,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-25 04:21:49,2023-08-25,1.432,115.6105,1.5,115.5,10.91,248,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-25 06:32:43,2023-08-25,1.4261,115.3597,1.5,115.25,7.2,82,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-25 08:43:38,2023-08-25,1.477,115.2002,1.5,115.25,10.18,231,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-25 10:54:32,2023-08-25,1.6193,115.2015,1.5,115.25,3.94,46,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-25 13:05:27,2023-08-25,1.9623,115.1483,2.0,115.25,15.27,214,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-25 15:16:21,2023-08-25,2.0928,115.0958,2.0,115.0,9.62,199,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-25 17:27:16,2023-08-25,1.6889,115.3523,1.75,115.25,14.92,3,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-25 19:38:10,2023-08-25,1.2711,115.2805,1.25,115.25,8.24,33,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-25 21:49:05,2023-08-25,1.4461,115.807,1.5,115.75,9.46,179,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-26 00:00:00,2023-08-26,1.8745,115.8496,1.75,115.75,9.63,46,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-26 02:10:54,2023-08-26,1.9401,116.1547,2.0,116.25,7.44,294,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-26 04:21:49,2023-08-26,2.1038,115.847,2.0,115.75,7.79,0,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-26 06:32:43,2023-08-26,1.9764,115.869,2.0,115.75,7.71,237,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-26 08:43:38,2023-08-26,2.2029,115.6493,2.25,115.75,4.17,336,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-26 10:54:32,2023-08-26,1.9314,115.8978,2.0,116.0,6.08,161,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-26 13:05:27,2023-08-26,2.011,115.8241,2.0,115.75,10.56,218,Fishing,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-26 15:16:21,2023-08-26,1.9648,116.5152,2.0,116.5,13.25,22,Underway,0,0
VSL_0032,566722344,VESSEL_2344,KOR,Trawler,29,590,2023-08-26 17:27:16,2023-08-26,1.9018,116.4022,2.0,116.5,16.33,116,Underway,0,0
