lat_grid,lon_grid,country_code,eez_name,zone_type,dist_to_border_nm,is_disputed
10.0,110.25,VNM,Vietnam_EEZ,EEZ,9.72,0
10.0,110.5,VNM,Vietnam_EEZ,EEZ,44.43,0
10.0,110.75,VNM,Vietnam_EEZ,EEZ,41.65,0
10.0,111.0,VNM,Vietnam_EEZ,EEZ,47.32,0
10.0,111.25,VNM,Vietnam_EEZ,EEZ,47.39,0
10.0,111.5,VNM,Vietnam_EEZ,EEZ,48.49,0
10.0,111.75,VNM,Vietnam_EEZ,EEZ,32.81,0
10.0,112.0,VNM,Vietnam_EEZ,EEZ,21.79,0
10.0,112.25,VNM,Vietnam_EEZ,EEZ,48.21,0
10.0,112.5,VNM,Vietnam_EEZ,EEZ,8.15,0
10.0,112.75,VNM,Vietnam_EEZ,EEZ,10.72,0
10.0,113.0,VNM,Vietnam_EEZ,EEZ,48.87,0
10.0,113.25,VNM,Vietnam_EEZ,EEZ,3.28,0
10.0,113.5,VNM,Vietnam_EEZ,EEZ,32.08,0
10.0,113.75,VNM,Vietnam_EEZ,EEZ,2.43,0
10.0,114.0,VNM,Vietnam_EEZ,EEZ,25.16,0
10.0,114.25,VNM,Vietnam_EEZ,EEZ,22.56,0
10.0,114.5,VNM,Vietnam_EEZ,EEZ,23.76,0
10.0,114.75,VNM,Vietnam_EEZ,EEZ,45.07,0
10.0,115.0,VNM,Vietnam_EEZ,EEZ,21.25,0
10.0,115.25,INTL,High_Seas,HIGH_SEAS,27.09,0
10.0,115.5,INTL,High_Seas,HIGH_SEAS,12.48,0
10.0,115.75,INTL,High_Seas,HIGH_SEAS,22.0,0
10.0,116.0,PHL,Philippines_EEZ,EEZ,30.64,0
10.0,116.25,PHL,Philippines_EEZ,EEZ,22.39,0
10.0,116.5,PHL,Philippines_EEZ,EEZ,1.3,0
10.0,116.75,PHL,Philippines_EEZ,EEZ,35.87,0
10.0,117.0,PHL,Philippines_EEZ,EEZ,1.2,0
10.0,117.25,PHL,Philippines_EEZ,EEZ,44.88,0
10.0,117.5,PHL,Philippines_EEZ,EEZ,32.38,0
10.0,117.75,PHL,Philippines_EEZ,EEZ,1.58,0
10.0,118.0,PHL,Philippines_EEZ,EEZ,17.16,0
10.0,118.25,PHL,Philippines_EEZ,EEZ,29.79,0
10.0,118.5,PHL,Philippines_EEZ,EEZ,12.2,0
10.0,118.75,PHL,Philippines_EEZ,EEZ,3.71,0
10.0,119.0,PHL,Philippines_EEZ,EEZ,29.18,0
10.0,119.25,PHL,Philippines_EEZ,EEZ,28.9,0
10.0,119.5,PHL,Philippines_EEZ,EEZ,9.81,0
10.0,119.75,PHL,Philippines_EEZ,EEZ,14.05,0
10.0,120.0,PHL,Philippines_EEZ,EEZ,30.85,0
10.0,120.25,PHL,Philippines_EEZ,EEZ,30.58,0
10.0,120.5,PHL,Philippines_EEZ,EEZ,32.82,0
10.0,120.75,PHL,Philippines_EEZ,EEZ,19.74,0
10.0,121.0,PHL,Philippines_EEZ,EEZ,18.52,0
10.0,121.25,PHL,Philippines_EEZ,EEZ,2.66,0
10.0,121.5,PHL,Philippines_EEZ,EEZ,39.62,0
10.0,121.75,PHL,Philippines_EEZ,EEZ,22.21,0
10.0,122.0,PHL,Philippines_EEZ,EEZ,35.09,0
10.25,95.0,INTL,High_Seas,HIGH_SEAS,44.14,0
10.25,95.25,INTL,High_Seas,HIGH_SEAS,21.12,0
10.25,95.5,INTL,High_Seas,HIGH_SEAS,9.06,0
10.25,95.75,INTL,High_Seas,HIGH_SEAS,47.25,0
10.25,96.0,INTL,High_Seas,HIGH_SEAS,17.15,0
10.25,96.25,INTL,High_Seas,HIGH_SEAS,16.99,0
10.25,96.5,INTL,High_Seas,HIGH_SEAS,44.47,0
10.25,96.75,INTL,High_Seas,HIGH_SEAS,44.12,0
10.25,97.0,INTL,High_Seas,HIGH_SEAS,5.81,0
10.25,97.25,INTL,High_Seas,HIGH_SEAS,45.63,0
10.25,97.5,INTL,High_Seas,HIGH_SEAS,36.09,0
10.25,97.75,INTL,High_Seas,HIGH_SEAS,49.86,0
10.25,98.0,THA,Thailand_EEZ,EEZ,47.89,0
10.25,98.25,THA,Thailand_EEZ,EEZ,2.65,0
10.25,98.5,THA,Thailand_EEZ,EEZ,31.86,0
10.25,98.75,THA,Thailand_EEZ,EEZ,30.81,0
10.25,99.0,THA,Thailand_EEZ,EEZ,21.98,0
10.25,99.25,THA,Thailand_EEZ,EEZ,1.74,0
10.25,99.5,THA,Thailand_EEZ,EEZ,21.07,0
10.25,99.75,THA,Thailand_EEZ,EEZ,13.65,0
10.25,100.0,THA,Thailand_EEZ,EEZ,29.31,0
10.25,100.25,THA,Thailand_EEZ,EEZ,4.86,0
10.25,100.5,THA,Thailand_EEZ,EEZ,37.92,0
10.25,100.75,THA,Thailand_EEZ,EEZ,43.92,0
10.25,101.0,THA,Thailand_EEZ,EEZ,4.37,0
10.25,101.25,THA,Thailand_EEZ,EEZ,21.09,0
10.25,101.5,THA,Thailand_EEZ,EEZ,11.3,0
10.25,101.75,THA,Thailand_EEZ,EEZ,12.65,0
10.25,102.0,THA,Thailand_EEZ,EEZ,44.94,0
10.25,102.25,THA,Thailand_EEZ,EEZ,10.28,0
10.25,102.5,THA,Thailand_EEZ,EEZ,19.2,0
10.25,102.75,THA,Thailand_EEZ,EEZ,14.93,0
10.25,103.0,THA,Thailand_EEZ,EEZ,39.79,0
10.25,103.25,THA,Thailand_EEZ,EEZ,9.04,0
10.25,103.5,THA,Thailand_EEZ,EEZ,2.04,0
10.25,103.75,THA,Thailand_EEZ,EEZ,33.46,0
10.25,104.0,THA,Thailand_EEZ,EEZ,9.85,0
10.25,104.25,THA,Thailand_EEZ,EEZ,37.16,0
10.25,104.5,THA,Thailand_EEZ,EEZ,19.62,0
10.25,104.75,THA,Thailand_EEZ,EEZ,14.23,0
10.25,105.0,THA,Thailand_EEZ,EEZ,40.82,0
10.25,105.25,VNM,Vietnam_EEZ,EEZ,39.29,0
10.25,105.5,VNM,Vietnam_EEZ,EEZ,5.22,0
10.25,105.75,VNM,Vietnam_EEZ,EEZ,15.45,0
10.25,106.0,VNM,Vietnam_EEZ,EEZ,48.69,0
10.25,106.25,VNM,Vietnam_EEZ,EEZ,21.08,0
10.25,106.5,VNM,Vietnam_EEZ,EEZ,5.25,0
10.25,106.75,VNM,Vietnam_EEZ,EEZ,16.75,0
10.25,107.0,VNM,Vietnam_EEZ,EEZ,8.33,0
10.25,107.25,VNM,Vietnam_EEZ,EEZ,25.46,0
10.25,107.5,VNM,Vietnam_EEZ,EEZ,27.8,0
10.25,107.75,VNM,Vietnam_EEZ,EEZ,16.73,0
10.25,108.0,VNM,Vietnam_EEZ,EEZ,46.71,0
10.25,108.25,VNM,Vietnam_EEZ,EEZ,5.91,0
10.25,108.5,VNM,Vietnam_EEZ,EEZ,20.93,0
10.25,108.75,VNM,Vietnam_EEZ,EEZ,15.43,0
10.25,109.0,VNM,Vietnam_EEZ,EEZ,37.69,0
10.25,109.25,VNM,Vietnam_EEZ,EEZ,31.69,0
10.25,109.5,VNM,Vietnam_EEZ,EEZ,34.71,0
10.25,109.75,VNM,Vietnam_EEZ,EEZ,29.59,0
10.25,110.0,VNM,Vietnam_EEZ,EEZ,28.77,0
10.25,110.25,VNM,Vietnam_EEZ,EEZ,22.22,0
10.25,110.5,VNM,Vietnam_EEZ,EEZ,34.86,0
10.25,110.75,VNM,Vietnam_EEZ,EEZ,30.72,0
10.25,111.0,VNM,Vietnam_EEZ,EEZ,34.7,0
10.25,111.25,VNM,Vietnam_EEZ,EEZ,21.47,0
10.25,111.5,VNM,Vietnam_EEZ,EEZ,33.63,0
10.25,111.75,VNM,Vietnam_EEZ,EEZ,49.64,0
10.25,112.0,VNM,Vietnam_EEZ,EEZ,48.88,0
10.25,112.25,VNM,Vietnam_EEZ,EEZ,5.41,0
10.25,112.5,VNM,Vietnam_EEZ,EEZ,17.53,0
10.25,112.75,VNM,Vietnam_EEZ,EEZ,42.86,0
10.25,113.0,VNM,Vietnam_EEZ,EEZ,19.95,0
10.25,113.25,VNM,Vietnam_EEZ,EEZ,8.19,0
10.25,113.5,VNM,Vietnam_EEZ,EEZ,31.03,0
10.25,113.75,VNM,Vietnam_EEZ,EEZ,36.23,0
10.25,114.0,VNM,Vietnam_EEZ,EEZ,47.56,0
10.25,114.25,VNM,Vietnam_EEZ,EEZ,13.64,0
10.25,114.5,VNM,Vietnam_EEZ,EEZ,27.72,0
10.25,114.75,VNM,Vietnam_EEZ,EEZ,44.66,0
10.25,115.0,VNM,Vietnam_EEZ,EEZ,22.18,0
10.25,115.25,INTL,High_Seas,HIGH_SEAS,15.95,0
10.25,115.5,INTL,High_Seas,HIGH_SEAS,3.05,0
10.25,115.75,INTL,High_Seas,HIGH_SEAS,20.78,0
10.25,116.0,PHL,Philippines_EEZ,EEZ,17.79,0
10.25,116.25,PHL,Philippines_EEZ,EEZ,19.93,0
10.25,116.5,PHL,Philippines_EEZ,EEZ,16.8,0
10.25,116.75,PHL,Philippines_EEZ,EEZ,49.0,0
10.25,117.0,PHL,Philippines_EEZ,EEZ,40.39,0
10.25,117.25,PHL,Philippines_EEZ,EEZ,38.88,0
10.25,117.5,PHL,Philippines_EEZ,EEZ,33.1,0
10.25,117.75,PHL,Philippines_EEZ,EEZ,9.54,0
10.25,118.0,PHL,Philippines_EEZ,EEZ,6.1,0
10.25,118.25,PHL,Philippines_EEZ,EEZ,28.68,0
10.25,118.5,PHL,Philippines_EEZ,EEZ,22.82,0
10.25,118.75,PHL,Philippines_EEZ,EEZ,22.56,0
10.25,119.0,PHL,Philippines_EEZ,EEZ,38.7,0
10.25,119.25,PHL,Philippines_EEZ,EEZ,34.86,0
10.25,119.5,PHL,Philippines_EEZ,EEZ,15.52,0
10.25,119.75,PHL,Philippines_EEZ,EEZ,32.44,0
10.25,120.0,PHL,Philippines_EEZ,EEZ,0.85,0
10.25,120.25,PHL,Philippines_EEZ,EEZ,15.86,0
10.25,120.5,PHL,Philippines_EEZ,EEZ,28.06,0
10.25,120.75,PHL,Philippines_EEZ,EEZ,33.31,0
10.25,121.0,PHL,Philippines_EEZ,EEZ,4.56,0
10.25,121.25,PHL,Philippines_EEZ,EEZ,17.39,0
10.25,121.5,PHL,Philippines_EEZ,EEZ,3.93,0
10.25,121.75,PHL,Philippines_EEZ,EEZ,15.86,0
10.25,122.0,PHL,Philippines_EEZ,EEZ,20.88,0
10.5,95.0,INTL,High_Seas,HIGH_SEAS,16.95,0
10.5,95.25,INTL,High_Seas,HIGH_SEAS,49.88,0
10.5,95.5,INTL,High_Seas,HIGH_SEAS,17.67,0
10.5,95.75,INTL,High_Seas,HIGH_SEAS,7.47,0
10.5,96.0,INTL,High_Seas,HIGH_SEAS,18.9,0
10.5,96.25,INTL,High_Seas,HIGH_SEAS,21.39,0
10.5,96.5,INTL,High_Seas,HIGH_SEAS,40.16,0
10.5,96.75,INTL,High_Seas,HIGH_SEAS,7.21,0
10.5,97.0,INTL,High_Seas,HIGH_SEAS,36.38,0
10.5,97.25,INTL,High_Seas,HIGH_SEAS,1.96,0
10.5,97.5,INTL,High_Seas,HIGH_SEAS,19.41,0
10.5,97.75,INTL,High_Seas,HIGH_SEAS,5.91,0
10.5,98.0,THA,Thailand_EEZ,EEZ,40.32,0
10.5,98.25,THA,Thailand_EEZ,EEZ,43.32,0
10.5,98.5,THA,Thailand_EEZ,EEZ,9.36,0
10.5,98.75,THA,Thailand_EEZ,EEZ,8.03,0
10.5,99.0,THA,Thailand_EEZ,EEZ,26.53,0
10.5,99.25,THA,Thailand_EEZ,EEZ,48.11,0
10.5,99.5,THA,Thailand_EEZ,EEZ,14.97,0
10.5,99.75,THA,Thailand_EEZ,EEZ,14.71,0
10.5,100.0,THA,Thailand_EEZ,EEZ,29.51,0
10.5,100.25,THA,Thailand_EEZ,EEZ,26.31,0
10.5,100.5,THA,Thailand_EEZ,EEZ,44.36,0
10.5,100.75,THA,Thailand_EEZ,EEZ,10.92,0
10.5,101.0,THA,Thailand_EEZ,EEZ,48.04,0
10.5,101.25,THA,Thailand_EEZ,EEZ,4.15,0
10.5,101.5,THA,Thailand_EEZ,EEZ,14.07,0
10.5,101.75,THA,Thailand_EEZ,EEZ,38.89,0
10.5,102.0,THA,Thailand_EEZ,EEZ,1.58,0
10.5,102.25,THA,Thailand_EEZ,EEZ,14.11,0
10.5,102.5,THA,Thailand_EEZ,EEZ,36.82,0
10.5,102.75,THA,Thailand_EEZ,EEZ,11.98,0
10.5,103.0,THA,Thailand_EEZ,EEZ,17.16,0
10.5,103.25,THA,Thailand_EEZ,EEZ,27.73,0
10.5,103.5,THA,Thailand_EEZ,EEZ,2.43,0
10.5,103.75,THA,Thailand_EEZ,EEZ,2.61,0
10.5,104.0,THA,Thailand_EEZ,EEZ,32.08,0
10.5,104.25,THA,Thailand_EEZ,EEZ,7.14,0
10.5,104.5,THA,Thailand_EEZ,EEZ,39.48,0
10.5,104.75,THA,Thailand_EEZ,EEZ,47.75,0
10.5,105.0,THA,Thailand_EEZ,EEZ,7.28,0
10.5,105.25,VNM,Vietnam_EEZ,EEZ,5.13,0
10.5,105.5,VNM,Vietnam_EEZ,EEZ,5.54,0
10.5,105.75,VNM,Vietnam_EEZ,EEZ,6.66,0
10.5,106.0,VNM,Vietnam_EEZ,EEZ,7.13,0
10.5,106.25,VNM,Vietnam_EEZ,EEZ,48.54,0
10.5,106.5,VNM,Vietnam_EEZ,EEZ,30.7,0
10.5,106.75,VNM,Vietnam_EEZ,EEZ,48.91,0
10.5,107.0,VNM,Vietnam_EEZ,EEZ,17.66,0
10.5,107.25,VNM,Vietnam_EEZ,EEZ,25.36,0
10.5,107.5,VNM,Vietnam_EEZ,EEZ,36.6,0
10.5,107.75,VNM,Vietnam_EEZ,EEZ,14.92,0
10.5,108.0,VNM,Vietnam_EEZ,EEZ,29.38,0
10.5,108.25,VNM,Vietnam_EEZ,EEZ,10.2,0
10.5,108.5,VNM,Vietnam_EEZ,EEZ,19.84,0
10.5,108.75,VNM,Vietnam_EEZ,EEZ,31.81,0
10.5,109.0,VNM,Vietnam_EEZ,EEZ,46.37,0
10.5,109.25,VNM,Vietnam_EEZ,EEZ,19.07,0
10.5,109.5,VNM,Vietnam_EEZ,EEZ,42.82,0
10.5,109.75,VNM,Vietnam_EEZ,EEZ,34.97,0
10.5,110.0,VNM,Vietnam_EEZ,EEZ,5.0,0
10.5,110.25,VNM,Vietnam_EEZ,EEZ,11.47,0
10.5,110.5,VNM,Vietnam_EEZ,EEZ,34.55,0
10.5,110.75,VNM,Vietnam_EEZ,EEZ,29.46,0
10.5,111.0,VNM,Vietnam_EEZ,EEZ,21.49,0
10.5,111.25,VNM,Vietnam_EEZ,EEZ,23.57,0
10.5,111.5,VNM,Vietnam_EEZ,EEZ,3.91,0
10.5,111.75,VNM,Vietnam_EEZ,EEZ,25.79,0
10.5,112.0,VNM,Vietnam_EEZ,EEZ,31.38,0
10.5,112.25,VNM,Vietnam_EEZ,EEZ,47.23,0
10.5,112.5,VNM,Vietnam_EEZ,EEZ,46.51,0
10.5,112.75,VNM,Vietnam_EEZ,EEZ,5.87,0
10.5,113.0,VNM,Vietnam_EEZ,EEZ,29.68,0
10.5,113.25,VNM,Vietnam_EEZ,EEZ,12.19,0
10.5,113.5,VNM,Vietnam_EEZ,EEZ,47.77,0
10.5,113.75,VNM,Vietnam_EEZ,EEZ,8.6,0
10.5,114.0,VNM,Vietnam_EEZ,EEZ,8.72,0
10.5,114.25,VNM,Vietnam_EEZ,EEZ,30.96,0
10.5,114.5,VNM,Vietnam_EEZ,EEZ,6.52,0
10.5,114.75,VNM,Vietnam_EEZ,EEZ,3.74,0
10.5,115.0,VNM,Vietnam_EEZ,EEZ,46.78,0
10.5,115.25,INTL,High_Seas,HIGH_SEAS,42.5,0
10.5,115.5,INTL,High_Seas,HIGH_SEAS,4.43,0
10.5,115.75,INTL,High_Seas,HIGH_SEAS,18.44,0
10.5,116.0,PHL,Philippines_EEZ,EEZ,49.15,0
10.5,116.25,PHL,Philippines_EEZ,EEZ,24.42,0
10.5,116.5,PHL,Philippines_EEZ,EEZ,44.64,0
10.5,116.75,PHL,Philippines_EEZ,EEZ,34.73,0
10.5,117.0,PHL,Philippines_EEZ,EEZ,31.68,0
10.5,117.25,PHL,Philippines_EEZ,EEZ,43.62,0
10.5,117.5,PHL,Philippines_EEZ,EEZ,0.92,0
10.5,117.75,PHL,Philippines_EEZ,EEZ,43.63,0
10.5,118.0,PHL,Philippines_EEZ,EEZ,36.74,0
10.5,118.25,PHL,Philippines_EEZ,EEZ,34.5,0
10.5,118.5,PHL,Philippines_EEZ,EEZ,38.53,0
10.5,118.75,PHL,Philippines_EEZ,EEZ,33.29,0
10.5,119.0,PHL,Philippines_EEZ,EEZ,47.08,0
10.5,119.25,PHL,Philippines_EEZ,EEZ,49.61,0
10.5,119.5,PHL,Philippines_EEZ,EEZ,4.37,0
10.5,119.75,PHL,Philippines_EEZ,EEZ,43.17,0
10.5,120.0,PHL,Philippines_EEZ,EEZ,46.68,0
10.5,120.25,PHL,Philippines_EEZ,EEZ,1.36,0
10.5,120.5,PHL,Philippines_EEZ,EEZ,33.22,0
10.5,120.75,PHL,Philippines_EEZ,EEZ,16.05,0
10.5,121.0,PHL,Philippines_EEZ,EEZ,11.88,0
10.5,121.25,PHL,Philippines_EEZ,EEZ,17.43,0
10.5,121.5,PHL,Philippines_EEZ,EEZ,39.78,0
10.5,121.75,PHL,Philippines_EEZ,EEZ,12.6,0
10.5,122.0,PHL,Philippines_EEZ,EEZ,35.58,0
10.75,95.0,INTL,High_Seas,HIGH_SEAS,45.28,0
10.75,95.25,INTL,High_Seas,HIGH_SEAS,14.21,0
10.75,95.5,INTL,High_Seas,HIGH_SEAS,42.16,0
10.75,95.75,INTL,High_Seas,HIGH_SEAS,4.29,0
10.75,96.0,INTL,High_Seas,HIGH_SEAS,6.94,0
10.75,96.25,INTL,High_Seas,HIGH_SEAS,30.07,0
10.75,96.5,INTL,High_Seas,HIGH_SEAS,38.04,0
10.75,96.75,INTL,High_Seas,HIGH_SEAS,10.85,0
10.75,97.0,INTL,High_Seas,HIGH_SEAS,23.18,0
10.75,97.25,INTL,High_Seas,HIGH_SEAS,26.33,0
10.75,97.5,INTL,High_Seas,HIGH_SEAS,25.77,0
10.75,97.75,INTL,High_Seas,HIGH_SEAS,10.49,0
10.75,98.0,THA,Thailand_EEZ,EEZ,0.67,0
10.75,98.25,THA,Thailand_EEZ,EEZ,14.98,0
10.75,98.5,THA,Thailand_EEZ,EEZ,44.95,0
10.75,98.75,THA,Thailand_EEZ,EEZ,13.51,0
10.75,99.0,THA,Thailand_EEZ,EEZ,49.58,0
10.75,99.25,THA,Thailand_EEZ,EEZ,22.83,0
10.75,99.5,THA,Thailand_EEZ,EEZ,41.74,0
10.75,99.75,THA,Thailand_EEZ,EEZ,9.34,0
10.75,100.0,THA,Thailand_EEZ,EEZ,11.24,0
10.75,100.25,THA,Thailand_EEZ,EEZ,43.92,0
10.75,100.5,THA,Thailand_EEZ,EEZ,29.46,0
10.75,100.75,THA,Thailand_EEZ,EEZ,3.08,0
10.75,101.0,THA,Thailand_EEZ,EEZ,37.77,0
10.75,101.25,THA,Thailand_EEZ,EEZ,26.89,0
10.75,101.5,THA,Thailand_EEZ,EEZ,43.96,0
10.75,101.75,THA,Thailand_EEZ,EEZ,3.51,0
10.75,102.0,THA,Thailand_EEZ,EEZ,39.01,0
10.75,102.25,THA,Thailand_EEZ,EEZ,32.03,0
10.75,102.5,THA,Thailand_EEZ,EEZ,30.13,0
10.75,102.75,THA,Thailand_EEZ,EEZ,31.52,0
10.75,103.0,THA,Thailand_EEZ,EEZ,10.26,0
10.75,103.25,THA,Thailand_EEZ,EEZ,37.66,0
10.75,103.5,THA,Thailand_EEZ,EEZ,7.81,0
10.75,103.75,THA,Thailand_EEZ,EEZ,13.95,0
10.75,104.0,THA,Thailand_EEZ,EEZ,4.44,0
10.75,104.25,THA,Thailand_EEZ,EEZ,19.18,0
10.75,104.5,THA,Thailand_EEZ,EEZ,42.22,0
10.75,104.75,THA,Thailand_EEZ,EEZ,46.58,0
10.75,105.0,THA,Thailand_EEZ,EEZ,4.85,0
10.75,105.25,VNM,Vietnam_EEZ,EEZ,21.07,0
10.75,105.5,VNM,Vietnam_EEZ,EEZ,39.85,0
10.75,105.75,VNM,Vietnam_EEZ,EEZ,46.89,0
10.75,106.0,VNM,Vietnam_EEZ,EEZ,23.48,0
10.75,106.25,VNM,Vietnam_EEZ,EEZ,48.16,0
10.75,106.5,VNM,Vietnam_EEZ,EEZ,45.82,0
10.75,106.75,VNM,Vietnam_EEZ,EEZ,5.68,0
10.75,107.0,VNM,Vietnam_EEZ,EEZ,28.92,0
10.75,107.25,VNM,Vietnam_EEZ,EEZ,44.21,0
10.75,107.5,VNM,Vietnam_EEZ,EEZ,31.48,0
10.75,107.75,VNM,Vietnam_EEZ,EEZ,32.24,0
10.75,108.0,VNM,Vietnam_EEZ,EEZ,2.08,0
10.75,108.25,VNM,Vietnam_EEZ,EEZ,24.79,0
10.75,108.5,VNM,Vietnam_EEZ,EEZ,4.17,0
10.75,108.75,VNM,Vietnam_EEZ,EEZ,46.8,0
10.75,109.0,VNM,Vietnam_EEZ,EEZ,28.05,0
10.75,109.25,VNM,Vietnam_EEZ,EEZ,49.41,0
10.75,109.5,VNM,Vietnam_EEZ,EEZ,21.83,0
10.75,109.75,VNM,Vietnam_EEZ,EEZ,45.37,0
10.75,110.0,VNM,Vietnam_EEZ,EEZ,17.84,0
10.75,110.25,VNM,Vietnam_EEZ,EEZ,3.27,0
10.75,110.5,VNM,Vietnam_EEZ,EEZ,17.04,0
10.75,110.75,VNM,Vietnam_EEZ,EEZ,18.4,0
10.75,111.0,VNM,Vietnam_EEZ,EEZ,18.84,0
10.75,111.25,VNM,Vietnam_EEZ,EEZ,14.34,0
10.75,111.5,VNM,Vietnam_EEZ,EEZ,44.87,0
10.75,111.75,VNM,Vietnam_EEZ,EEZ,1.64,0
10.75,112.0,VNM,Vietnam_EEZ,EEZ,40.0,0
10.75,112.25,VNM,Vietnam_EEZ,EEZ,22.05,0
10.75,112.5,VNM,Vietnam_EEZ,EEZ,44.53,0
10.75,112.75,VNM,Vietnam_EEZ,EEZ,4.59,0
10.75,113.0,VNM,Vietnam_EEZ,EEZ,3.9,0
10.75,113.25,VNM,Vietnam_EEZ,EEZ,7.17,0
10.75,113.5,VNM,Vietnam_EEZ,EEZ,23.14,0
10.75,113.75,VNM,Vietnam_EEZ,EEZ,16.22,0
10.75,114.0,VNM,Vietnam_EEZ,EEZ,33.92,0
10.75,114.25,VNM,Vietnam_EEZ,EEZ,42.84,0
10.75,114.5,VNM,Vietnam_EEZ,EEZ,46.5,0
10.75,114.75,VNM,Vietnam_EEZ,EEZ,13.32,0
10.75,115.0,VNM,Vietnam_EEZ,EEZ,10.9,0
10.75,115.25,INTL,High_Seas,HIGH_SEAS,5.13,0
10.75,115.5,INTL,High_Seas,HIGH_SEAS,31.56,0
10.75,115.75,INTL,High_Seas,HIGH_SEAS,32.78,0
10.75,116.0,PHL,Philippines_EEZ,EEZ,5.15,0
10.75,116.25,PHL,Philippines_EEZ,EEZ,4.14,0
10.75,116.5,PHL,Philippines_EEZ,EEZ,20.65,0
10.75,116.75,PHL,Philippines_EEZ,EEZ,26.1,0
10.75,117.0,PHL,Philippines_EEZ,EEZ,44.24,0
10.75,117.25,PHL,Philippines_EEZ,EEZ,38.96,0
10.75,117.5,PHL,Philippines_EEZ,EEZ,45.08,0
10.75,117.75,PHL,Philippines_EEZ,EEZ,32.77,0
10.75,118.0,PHL,Philippines_EEZ,EEZ,6.22,0
10.75,118.25,PHL,Philippines_EEZ,EEZ,18.82,0
10.75,118.5,PHL,Philippines_EEZ,EEZ,9.42,0
10.75,118.75,PHL,Philippines_EEZ,EEZ,46.52,0
10.75,119.0,PHL,Philippines_EEZ,EEZ,3.05,0
10.75,119.25,PHL,Philippines_EEZ,EEZ,1.73,0
10.75,119.5,PHL,Philippines_EEZ,EEZ,15.11,0
10.75,119.75,PHL,Philippines_EEZ,EEZ,47.29,0
10.75,120.0,PHL,Philippines_EEZ,EEZ,30.51,0
10.75,120.25,PHL,Philippines_EEZ,EEZ,8.26,0
10.75,120.5,PHL,Philippines_EEZ,EEZ,29.3,0
10.75,120.75,PHL,Philippines_EEZ,EEZ,20.93,0
10.75,121.0,PHL,Philippines_EEZ,EEZ,43.49,0
10.75,121.25,PHL,Philippines_EEZ,EEZ,31.43,0
10.75,121.5,PHL,Philippines_EEZ,EEZ,20.35,0
10.75,121.75,PHL,Philippines_EEZ,EEZ,5.55,0
10.75,122.0,PHL,Philippines_EEZ,EEZ,41.2,0
11.0,95.0,INTL,High_Seas,HIGH_SEAS,38.91,0
11.0,95.25,INTL,High_Seas,HIGH_SEAS,6.27,0
11.0,95.5,INTL,High_Seas,HIGH_SEAS,18.92,0
11.0,95.75,INTL,High_Seas,HIGH_SEAS,2.3,0
11.0,96.0,INTL,High_Seas,HIGH_SEAS,2.95,0
11.0,96.25,INTL,High_Seas,HIGH_SEAS,41.63,0
11.0,96.5,INTL,High_Seas,HIGH_SEAS,42.41,0
11.0,96.75,INTL,High_Seas,HIGH_SEAS,8.27,0
11.0,97.0,INTL,High_Seas,HIGH_SEAS,46.56,0
11.0,97.25,INTL,High_Seas,HIGH_SEAS,39.98,0
11.0,97.5,INTL,High_Seas,HIGH_SEAS,11.93,0
11.0,97.75,INTL,High_Seas,HIGH_SEAS,27.8,0
11.0,98.0,THA,Thailand_EEZ,EEZ,35.07,0
11.0,98.25,THA,Thailand_EEZ,EEZ,20.38,0
11.0,98.5,THA,Thailand_EEZ,EEZ,18.27,0
11.0,98.75,THA,Thailand_EEZ,EEZ,45.02,0
11.0,99.0,THA,Thailand_EEZ,EEZ,23.93,0
11.0,99.25,THA,Thailand_EEZ,EEZ,6.21,0
11.0,99.5,THA,Thailand_EEZ,EEZ,17.13,0
11.0,99.75,THA,Thailand_EEZ,EEZ,47.65,0
11.0,100.0,THA,Thailand_EEZ,EEZ,24.39,0
11.0,100.25,THA,Thailand_EEZ,EEZ,28.57,0
11.0,100.5,THA,Thailand_EEZ,EEZ,9.95,0
11.0,100.75,THA,Thailand_EEZ,EEZ,3.92,0
11.0,101.0,THA,Thailand_EEZ,EEZ,11.87,0
11.0,101.25,THA,Thailand_EEZ,EEZ,21.2,0
11.0,101.5,THA,Thailand_EEZ,EEZ,16.02,0
11.0,101.75,THA,Thailand_EEZ,EEZ,23.47,0
11.0,102.0,THA,Thailand_EEZ,EEZ,48.74,0
11.0,102.25,THA,Thailand_EEZ,EEZ,48.85,0
11.0,102.5,THA,Thailand_EEZ,EEZ,45.51,0
11.0,102.75,THA,Thailand_EEZ,EEZ,33.13,0
11.0,103.0,THA,Thailand_EEZ,EEZ,32.29,0
11.0,103.25,THA,Thailand_EEZ,EEZ,35.16,0
11.0,103.5,THA,Thailand_EEZ,EEZ,32.72,0
11.0,103.75,THA,Thailand_EEZ,EEZ,32.61,0
11.0,104.0,THA,Thailand_EEZ,EEZ,7.86,0
11.0,104.25,THA,Thailand_EEZ,EEZ,24.51,0
11.0,104.5,THA,Thailand_EEZ,EEZ,17.55,0
11.0,104.75,THA,Thailand_EEZ,EEZ,29.67,0
11.0,105.0,THA,Thailand_EEZ,EEZ,35.85,0
11.0,105.25,VNM,Vietnam_EEZ,EEZ,20.22,0
11.0,105.5,VNM,Vietnam_EEZ,EEZ,9.97,0
11.0,105.75,VNM,Vietnam_EEZ,EEZ,30.82,0
11.0,106.0,VNM,Vietnam_EEZ,EEZ,11.34,0
